MergeFragID	Chr	Start	End	nGEMs	ec	rankSE	MED1	GEMtype	PGI	TSS	Gene	LocusLen
PC3DM+_anchor10528	chr3	180274195	180274914	1	FALSE	0	TRUE	ecTrans	I	.	.	719
PC3DM+_anchor10529	chr3	180357889	180359458	1	FALSE	0	TRUE	ecTrans	I	.	.	1569
PC3DM+_anchor10530	chr3	180383598	180384424	1	FALSE	0	FALSE	ecTrans	I	.	.	826
PC3DM+_anchor10531	chr3	180401513	180403903	2	FALSE	0	FALSE	ecTrans	I	.	.	2390
PC3DM+_anchor10532	chr3	180412687	180414183	1	FALSE	0	TRUE	ecTrans	P	LINC02053	LINC02053	1496
PC3DM+_anchor10533	chr3	180420305	180422031	1	FALSE	0	TRUE	ecTrans	G	.	LINC02053	1726
PC3DM+_anchor10534	chr3	180431935	180433186	1	FALSE	0	TRUE	ecTrans	G	.	LINC02053	1251
PC3DM+_anchor10535	chr3	180601661	180602672	1	FALSE	0	TRUE	ecTrans	P	AC125618.1;TTC14	AC125618.1;CCDC39;TTC14	1011
PC3DM+_anchor10536	chr3	180912473	180913504	1	FALSE	0	TRUE	ecTrans	P	FXR1	FXR1	1031
PC3DM+_anchor10537	chr3	180990048	180990773	1	FALSE	0	FALSE	ecTrans	P	DNAJC19;SOX2-OT	DNAJC19;SOX2-OT	725
PC3DM+_anchor10538	chr3	182792722	182794324	1	FALSE	0	TRUE	ecTrans	P	AC069431.1;ATP11B	AC069431.1;ATP11B	1602
PC3DM+_anchor10539	chr3	182978715	182980187	1	FALSE	0	TRUE	ecTrans	P	DCUN1D1	DCUN1D1	1472
PC3DM+_anchor10540	chr3	183252885	183253918	1	FALSE	0	TRUE	ecTrans	P	B3GNT5	B3GNT5;MCF2L2	1033
PC3DM+_anchor10541	chr3	183370261	183371595	1	FALSE	0	TRUE	ecTrans	G	.	MCF2L2	1334
PC3DM+_anchor10542	chr3	183446691	183447625	1	FALSE	0	FALSE	ecTrans	I	.	.	934
PC3DM+_anchor10543	chr3	183634441	183635310	1	FALSE	0	FALSE	ecTrans	P	KLHL24	KLHL24	869
PC3DM+_anchor10544	chr3	183635685	183636585	2	FALSE	0	TRUE	ecTrans	P	KLHL24	KLHL24	900
PC3DM+_anchor10545	chr3	183696425	183699872	3	FALSE	0	TRUE	ecTrans	P	YEATS2	YEATS2	3447
PC3DM+_anchor10546	chr3	184016819	184018542	1	FALSE	0	TRUE	ecTrans	P	ABCC5	ABCC5	1723
PC3DM+_anchor10547	chr3	184134514	184135710	1	FALSE	0	TRUE	ecTrans	P	AC131235.3;AC131235.2;EIF2B5	AC131235.2;AC131235.3;EIF2B5	1196
PC3DM+_anchor10548	chr3	184173092	184174539	1	FALSE	0	FALSE	ecTrans	P	AP2M1	AP2M1;DVL3	1447
PC3DM+_anchor10549	chr3	184174943	184176808	2	FALSE	0	TRUE	ecTrans	P	AP2M1	AP2M1;DVL3	1865
PC3DM+_anchor10550	chr3	184186198	184187244	1	FALSE	0	TRUE	ecTrans	P	ABCF3	ABCF3;AP2M1	1046
PC3DM+_anchor10551	chr3	184238312	184239916	1	FALSE	0	FALSE	ecTrans	G	.	ALG3;VWA5B2	1604
PC3DM+_anchor10552	chr3	184240925	184242200	1	FALSE	0	FALSE	ecTrans	P	ALG3	ALG3;VWA5B2	1275
PC3DM+_anchor10553	chr3	184248075	184250156	2	FALSE	0	TRUE	ecTrans	P	ALG3;EEF1AKMT4;EEF1AKMT4-ECE2	ALG3;EEF1AKMT4;EEF1AKMT4-ECE2	2081
PC3DM+_anchor10554	chr3	184309661	184311594	1	FALSE	0	FALSE	ecTrans	G	.	PSMD2	1933
PC3DM+_anchor10555	chr3	184313611	184314197	1	FALSE	0	TRUE	ecTrans	P	EIF4G1	EIF4G1	586
PC3DM+_anchor10556	chr3	184315109	184317501	2	FALSE	0	TRUE	ecTrans	P	EIF4G1	EIF4G1	2392
PC3DM+_anchor10557	chr3	184336354	184337122	1	FALSE	0	FALSE	ecTrans	P	FAM131A	EIF4G1;FAM131A	768
PC3DM+_anchor10558	chr3	184364380	184365415	1	FALSE	0	FALSE	ecTrans	P	POLR2H	POLR2H	1035
PC3DM+_anchor10559	chr3	184712158	184713314	2	FALSE	0	TRUE	ecTrans	P	MAGEF1;AC107294.2	AC107294.2;MAGEF1	1156
PC3DM+_anchor10560	chr3	184812857	184813924	1	FALSE	0	FALSE	ecTrans	P	VPS8	VPS8	1067
PC3DM+_anchor10561	chr3	185280845	185282902	1	FALSE	0	TRUE	ecTrans	P	EHHADH;MAP3K13	EHHADH;MAP3K13	2057
PC3DM+_anchor10562	chr3	185328009	185328985	1	FALSE	0	FALSE	ecTrans	P	MAP3K13	MAP3K13	976
PC3DM+_anchor10563	chr3	185336878	185338525	2	FALSE	0	TRUE	ecTrans	G	.	MAP3K13	1647
PC3DM+_anchor10564	chr3	185497595	185498448	1	FALSE	0	TRUE	ecTrans	P	TMEM41A;AC099661.1	AC099661.1;TMEM41A	853
PC3DM+_anchor10565	chr3	185499142	185499800	1	FALSE	0	TRUE	ecTrans	P	TMEM41A;AC099661.1	AC099661.1;TMEM41A	658
PC3DM+_anchor10566	chr3	185537113	185538181	1	FALSE	0	TRUE	ecTrans	G	.	LIPH	1068
PC3DM+_anchor10567	chr3	185550676	185553317	2	FALSE	0	FALSE	ecTrans	P	LIPH	LIPH	2641
PC3DM+_anchor10568	chr3	185586158	185587395	1	FALSE	0	TRUE	ecTrans	P	SENP2	SENP2	1237
PC3DM+_anchor10569	chr3	185728399	185731023	2	FALSE	0	TRUE	ecTrans	P	IGF2BP2-AS1	IGF2BP2;IGF2BP2-AS1	2624
PC3DM+_anchor10570	chr3	185823922	185824781	1	FALSE	0	TRUE	ecTrans	P	IGF2BP2	IGF2BP2	859
PC3DM+_anchor10571	chr3	185832073	185833059	1	FALSE	0	FALSE	ecTrans	I	.	.	986
PC3DM+_anchor10572	chr3	185933352	185938194	5	FALSE	0	TRUE	ecTrans	P	TRA2B	TRA2B	4842
PC3DM+_anchor10573	chr3	186106097	186108658	1	FALSE	0	TRUE	ecTrans	P	ETV5	DGKG;ETV5	2561
PC3DM+_anchor10574	chr3	186110056	186111523	1	FALSE	0	TRUE	ecTrans	P	ETV5	DGKG;ETV5	1467
PC3DM+_anchor10575	chr3	186413614	186414889	1	FALSE	0	TRUE	ecTrans	I	.	.	1275
PC3DM+_anchor10576	chr3	186567238	186568625	2	FALSE	0	TRUE	ecTrans	P	TBCCD1;DNAJB11	DNAJB11;TBCCD1	1387
PC3DM+_anchor10577	chr3	186751763	186752961	1	FALSE	0	TRUE	ecTrans	P	AC068631.1	AC068631.1	1198
PC3DM+_anchor10578	chr3	186782070	186791819	27	FALSE	0	TRUE	ecTrans	P	AC112907.3;EIF4A2;RFC4	AC112907.3;EIF4A2;RFC4	9749
PC3DM+_anchor10579	chr3	186805616	186806614	1	FALSE	0	TRUE	ecTrans	P	RFC4;AC112907.1	AC112907.1;RFC4	998
PC3DM+_anchor10580	chr3	186806912	186808915	1	FALSE	0	TRUE	ecTrans	P	RFC4;AC112907.1	AC112907.1;LINC02043;RFC4	2003
PC3DM+_anchor10581	chr3	186822772	186824458	2	FALSE	0	FALSE	ecTrans	P	LINC02043	LINC02043	1686
PC3DM+_anchor10582	chr3	186824918	186825792	2	FALSE	0	FALSE	ecTrans	P	LINC02043	LINC02043	874
PC3DM+_anchor10583	chr3	186826916	186827497	1	FALSE	0	TRUE	ecTrans	P	LINC02043	LINC02043	581
PC3DM+_anchor10584	chr3	186930805	186931792	1	FALSE	0	TRUE	ecTrans	P	ST6GAL1	ST6GAL1	987
PC3DM+_anchor10585	chr3	187713659	187714629	1	FALSE	0	FALSE	ecTrans	G	.	AC072022.1	970
PC3DM+_anchor10586	chr3	187738826	187739584	1	FALSE	0	TRUE	ecTrans	P	BCL6	BCL6	758
PC3DM+_anchor10587	chr3	187741564	187742460	1	FALSE	0	TRUE	ecTrans	P	AC072022.2	AC072022.2;BCL6	896
PC3DM+_anchor10588	chr3	187743893	187745662	3	FALSE	0	TRUE	ecTrans	P	BCL6;AC072022.2	AC072022.2;BCL6	1769
PC3DM+_anchor10589	chr3	187749539	187751777	2	FALSE	0	FALSE	ecTrans	I	.	.	2238
PC3DM+_anchor10590	chr3	187943588	187944415	1	FALSE	0	FALSE	ecTrans	P	AC068295.1	AC068295.1	827
PC3DM+_anchor10591	chr3	187986362	187987545	1	FALSE	0	FALSE	ecTrans	I	.	.	1183
PC3DM+_anchor10592	chr3	188004427	188007137	1	FALSE	0	TRUE	ecTrans	P	AC092941.2;AC092941.1	AC092941.1;AC092941.2	2710
PC3DM+_anchor10593	chr3	188152427	188163757	4	FALSE	0	TRUE	ecTrans	P	LPP-AS2;LPP	LPP;LPP-AS2	11330
PC3DM+_anchor10594	chr3	188262701	188264373	2	FALSE	0	TRUE	ecTrans	G	.	LPP	1672
PC3DM+_anchor10595	chr3	188265280	188265908	1	FALSE	0	TRUE	ecTrans	G	.	LPP	628
PC3DM+_anchor10596	chr3	188294549	188295714	2	FALSE	0	TRUE	ecTrans	G	.	LPP	1165
PC3DM+_anchor10597	chr3	188949498	188950886	1	FALSE	0	TRUE	ecTrans	P	TPRG1-AS1;TPRG1	TPRG1;TPRG1-AS1	1388
PC3DM+_anchor10598	chr3	189274556	189276893	1	FALSE	0	TRUE	ecTrans	G	.	TPRG1	2337
PC3DM+_anchor10599	chr3	189324519	189327512	3	FALSE	0	TRUE	ecTrans	G	.	TPRG1	2993
PC3DM+_anchor10600	chr3	189353079	189356370	2	FALSE	0	TRUE	ecTrans	I	.	.	3291
PC3DM+_anchor10601	chr3	189685229	189687341	2	FALSE	0	TRUE	ecTrans	G	.	TP63	2112
PC3DM+_anchor10602	chr3	189711122	189712270	1	FALSE	0	FALSE	ecTrans	G	.	TP63	1148
PC3DM+_anchor10603	chr3	189772443	189773954	1	FALSE	0	TRUE	ecTrans	G	.	TP63	1511
PC3DM+_anchor10604	chr3	190306912	190307939	1	FALSE	0	TRUE	ecTrans	G	.	CLDN1	1027
PC3DM+_anchor10605	chr3	191280201	191283239	4	FALSE	0	TRUE	ecTrans	P	UTS2B	UTS2B	3038
PC3DM+_anchor10606	chr3	191329127	191330709	2	FALSE	0	TRUE	ecTrans	P	UTS2B;CCDC50	CCDC50;UTS2B	1582
PC3DM+_anchor10607	chr3	191331193	191332299	1	FALSE	0	TRUE	ecTrans	P	UTS2B;CCDC50	CCDC50;UTS2B	1106
PC3DM+_anchor10608	chr3	191337302	191338131	1	FALSE	0	TRUE	ecTrans	G	.	CCDC50	829
PC3DM+_anchor10609	chr3	191341189	191342396	1	FALSE	0	TRUE	ecTrans	G	.	CCDC50	1207
PC3DM+_anchor10610	chr3	191343196	191343875	1	FALSE	0	TRUE	ecTrans	G	.	CCDC50	679
PC3DM+_anchor10611	chr3	191349021	191350907	2	FALSE	0	TRUE	ecTrans	G	.	CCDC50	1886
PC3DM+_anchor10612	chr3	191354841	191356865	1	FALSE	0	TRUE	ecTrans	G	.	CCDC50	2024
PC3DM+_anchor10613	chr3	191357259	191359445	1	FALSE	0	TRUE	ecTrans	G	.	CCDC50	2186
PC3DM+_anchor10614	chr3	191376663	191377908	1	FALSE	0	TRUE	ecTrans	G	.	CCDC50	1245
PC3DM+_anchor10615	chr3	192885717	192887088	1	FALSE	0	TRUE	ecTrans	G	.	MB21D2	1371
PC3DM+_anchor10616	chr3	192917573	192919252	2	FALSE	0	TRUE	ecTrans	P	MB21D2	MB21D2	1679
PC3DM+_anchor10617	chr3	193240664	193241292	1	FALSE	0	TRUE	ecTrans	P	PLAAT1	PLAAT1	628
PC3DM+_anchor10618	chr3	193241304	193242346	1	FALSE	0	TRUE	ecTrans	P	PLAAT1	PLAAT1	1042
PC3DM+_anchor10619	chr3	193391197	193392147	1	FALSE	0	FALSE	ecTrans	I	.	.	950
PC3DM+_anchor10620	chr3	193781007	193781779	1	FALSE	0	TRUE	ecTrans	G	.	AC069421.3	772
PC3DM+_anchor10621	chr3	193959636	193960617	1	FALSE	0	TRUE	ecTrans	G	.	LINC02026	981
PC3DM+_anchor10622	chr3	194003782	194004542	1	FALSE	0	TRUE	ecTrans	P	LINC02026	AC024559.1;LINC02026;LINC02028	760
PC3DM+_anchor10623	chr3	194068895	194072674	1	FALSE	0	TRUE	ecTrans	P	LINC02028;AC024559.2	AC024559.2;LINC02028	3779
PC3DM+_anchor10624	chr3	194130939	194131809	2	FALSE	84	TRUE	ecTrans	P	AC080129.2	AC080129.2	870
PC3DM+_anchor10625	chr3	194132571	194134163	2	FALSE	84	TRUE	ecTrans	P	AC080129.2;HES1	AC080129.2;HES1	1592
PC3DM+_anchor10626	chr3	194135172	194139016	9	FALSE	84	TRUE	ecTrans	P	HES1	HES1	3844
PC3DM+_anchor10627	chr3	194139220	194141854	4	FALSE	84	TRUE	ecTrans	G	.	HES1	2634
PC3DM+_anchor10628	chr3	194184305	194185239	1	FALSE	0	TRUE	ecTrans	I	.	.	934
PC3DM+_anchor10629	chr3	194316034	194317297	1	FALSE	0	TRUE	ecTrans	G	.	LINC00887	1263
PC3DM+_anchor10630	chr3	194317779	194320094	2	FALSE	0	FALSE	ecTrans	G	.	LINC00887	2315
PC3DM+_anchor10631	chr3	194484725	194486867	3	FALSE	0	TRUE	ecTrans	P	ATP13A3;LINC00884	ATP13A3;LINC00884	2142
PC3DM+_anchor10632	chr3	194534374	194537689	1	FALSE	0	TRUE	ecTrans	I	.	.	3315
PC3DM+_anchor10633	chr3	194582123	194583575	2	FALSE	0	TRUE	ecTrans	P	TMEM44-AS1	TMEM44-AS1	1452
PC3DM+_anchor10634	chr3	194584506	194585891	1	FALSE	0	TRUE	ecTrans	P	TMEM44-AS1	TMEM44;TMEM44-AS1	1385
PC3DM+_anchor10635	chr3	194631256	194633244	1	FALSE	0	TRUE	ecTrans	P	TMEM44;AC046143.1	AC046143.1;TMEM44	1988
PC3DM+_anchor10636	chr3	194686691	194689112	3	FALSE	0	TRUE	ecTrans	P	FAM43A	FAM43A	2421
PC3DM+_anchor10637	chr3	194767967	194770144	2	FALSE	0	FALSE	ecTrans	P	LINC01972;LINC01968	LINC01968;LINC01972	2177
PC3DM+_anchor10638	chr3	195149447	195150458	1	FALSE	0	FALSE	ecTrans	P	RN7SL36P;XXYLT1-AS2	RN7SL36P;XXYLT1;XXYLT1-AS2	1011
PC3DM+_anchor10639	chr3	195268821	195272001	3	FALSE	0	TRUE	ecTrans	P	XXYLT1	XXYLT1	3180
PC3DM+_anchor10640	chr3	195542366	195542994	1	FALSE	0	FALSE	ecTrans	P	PPP1R2;AC069213.1	AC069213.1;PPP1R2	628
PC3DM+_anchor10641	chr3	195895220	195898980	2	FALSE	0	TRUE	ecTrans	P	TNK2;AC124944.3	AC124944.3;TNK2	3760
PC3DM+_anchor10642	chr3	196079945	196081166	2	FALSE	0	FALSE	ecTrans	P	TFRC	TFRC	1221
PC3DM+_anchor10643	chr3	196288191	196289206	1	FALSE	0	TRUE	ecTrans	P	PCYT1A	PCYT1A;TCTEX1D2	1015
PC3DM+_anchor10644	chr3	196289396	196290385	1	FALSE	0	FALSE	ecTrans	P	PCYT1A;TCTEX1D2	PCYT1A;TCTEX1D2	989
PC3DM+_anchor10645	chr3	196316956	196318182	2	FALSE	0	TRUE	ecTrans	P	TCTEX1D2;TM4SF19-AS1	TCTEX1D2;TM4SF19;TM4SF19-AS1	1226
PC3DM+_anchor10646	chr3	196336770	196339419	2	FALSE	0	TRUE	ecTrans	P	TM4SF19	TM4SF19	2649
PC3DM+_anchor10647	chr3	196502546	196503778	2	FALSE	0	TRUE	ecTrans	P	RNF168	RNF168	1232
PC3DM+_anchor10648	chr3	196504174	196505166	1	FALSE	0	TRUE	ecTrans	P	RNF168	RNF168;SMCO1	992
PC3DM+_anchor10649	chr3	196631708	196633364	2	FALSE	0	TRUE	ecTrans	P	LINC01063	LINC01063	1656
PC3DM+_anchor10650	chr3	196740389	196742888	1	FALSE	0	TRUE	ecTrans	P	PAK2	PAK2	2499
PC3DM+_anchor10651	chr3	196867800	196868421	1	FALSE	0	TRUE	ecTrans	P	SENP5	SENP5	621
PC3DM+_anchor10652	chr3	196932880	196936108	3	FALSE	0	FALSE	ecTrans	P	NCBP2	NCBP2;SENP5	3228
PC3DM+_anchor10653	chr3	196938952	196942656	5	FALSE	0	TRUE	ecTrans	P	NCBP2;NCBP2-AS1;NCBP2AS2	NCBP2;NCBP2-AS1;NCBP2AS2	3704
PC3DM+_anchor10654	chr3	196943334	196945371	1	FALSE	0	TRUE	ecTrans	P	NCBP2;NCBP2AS2	NCBP2;NCBP2-AS1;NCBP2AS2;PIGZ	2037
PC3DM+_anchor10655	chr3	196968908	196970262	1	FALSE	0	TRUE	ecTrans	P	PIGZ	PIGZ	1354
PC3DM+_anchor10656	chr3	197003169	197004016	1	FALSE	0	TRUE	ecTrans	P	MELTF-AS1	MELTF;MELTF-AS1	847
PC3DM+_anchor10657	chr3	197294929	197296992	1	FALSE	0	FALSE	ecTrans	P	DLG1;DLG1-AS1	DLG1;DLG1-AS1	2063
PC3DM+_anchor10658	chr3	197298252	197300865	3	FALSE	0	TRUE	ecTrans	P	DLG1;DLG1-AS1	DLG1;DLG1-AS1	2613
PC3DM+_anchor10659	chr3	197553487	197554430	1	FALSE	0	FALSE	ecTrans	P	BDH1	BDH1	943
PC3DM+_anchor10660	chr3	197556205	197557888	2	FALSE	0	TRUE	ecTrans	P	BDH1	BDH1	1683
PC3DM+_anchor10661	chr3	197750214	197753173	4	FALSE	0	TRUE	ecTrans	P	RUBCN;FYTTD1	FYTTD1;RUBCN	2959
PC3DM+_anchor10662	chr3	197950527	197958422	16	FALSE	0	TRUE	ecTrans	P	IQCG;LMLN;RPL35A	IQCG;LMLN;RPL35A	7895
PC3DM+_anchor10663	chr3	197958742	197960325	2	FALSE	0	TRUE	ecTrans	P	IQCG;LMLN	IQCG;LMLN;RPL35A	1583
PC3DM+_anchor10664	chr4	472947	474941	2	FALSE	0	FALSE	ecTrans	P	ZNF721	ZNF721	1994
PC3DM+_anchor10665	chr4	499047	502174	2	FALSE	0	TRUE	ecTrans	P	ZNF721;PIGG	PIGG;ZNF721	3127
PC3DM+_anchor10666	chr4	667363	668025	1	FALSE	0	FALSE	ecTrans	P	PDE6B	PDE6B	662
PC3DM+_anchor10667	chr4	668092	670284	2	FALSE	0	FALSE	ecTrans	G	.	ATP5ME;PDE6B	2192
PC3DM+_anchor10668	chr4	670407	672894	1	FALSE	0	FALSE	ecTrans	P	ATP5ME;MYL5	ATP5ME;MYL5;PDE6B	2487
PC3DM+_anchor10669	chr4	673759	674602	1	FALSE	0	TRUE	ecTrans	P	ATP5ME;MYL5	ATP5ME;MYL5	843
PC3DM+_anchor10670	chr4	675583	682007	6	FALSE	0	TRUE	ecTrans	P	ATP5ME;MYL5	ATP5ME;MYL5;SLC49A3	6424
PC3DM+_anchor10671	chr4	688501	689391	1	FALSE	0	FALSE	ecTrans	P	SLC49A3	SLC49A3	890
PC3DM+_anchor10672	chr4	761638	762476	1	FALSE	0	FALSE	ecTrans	G	.	AC139887.1;AC139887.2;PCGF3	838
PC3DM+_anchor10673	chr4	762792	764037	1	FALSE	0	FALSE	ecTrans	P	AC139887.1	AC139887.1;AC139887.2;PCGF3	1245
PC3DM+_anchor10674	chr4	765064	766987	1	FALSE	0	FALSE	ecTrans	P	AC139887.1;PCGF3	AC139887.1;AC139887.2;PCGF3	1923
PC3DM+_anchor10675	chr4	776433	779268	2	FALSE	0	FALSE	ecTrans	G	.	AC139887.2	2835
PC3DM+_anchor10676	chr4	779831	781522	2	FALSE	0	TRUE	ecTrans	P	AC139887.2	AC139887.2	1691
PC3DM+_anchor10677	chr4	782040	783114	1	FALSE	0	FALSE	ecTrans	P	AC139887.2	AC139887.2;CPLX1	1074
PC3DM+_anchor10678	chr4	1037937	1040007	1	FALSE	0	TRUE	ecTrans	I	.	.	2070
PC3DM+_anchor10679	chr4	1042152	1045242	5	FALSE	0	TRUE	ecTrans	I	.	.	3090
PC3DM+_anchor10680	chr4	1046308	1047536	2	FALSE	0	FALSE	ecTrans	I	.	.	1228
PC3DM+_anchor10681	chr4	1053065	1054074	1	FALSE	0	FALSE	ecTrans	G	.	RNF212	1009
PC3DM+_anchor10682	chr4	1058560	1060224	1	FALSE	0	TRUE	ecTrans	G	.	RNF212	1664
PC3DM+_anchor10683	chr4	1079989	1081341	1	FALSE	0	FALSE	ecTrans	P	RNF212	RNF212	1352
PC3DM+_anchor10684	chr4	1245765	1248228	1	FALSE	0	TRUE	ecTrans	P	CTBP1;CTBP1-DT	CTBP1;CTBP1-DT	2463
PC3DM+_anchor10685	chr4	1250873	1252286	1	FALSE	0	FALSE	ecTrans	P	CTBP1;CTBP1-DT	CTBP1;CTBP1-DT	1413
PC3DM+_anchor10686	chr4	1253983	1255207	1	FALSE	0	FALSE	ecTrans	P	CTBP1-DT	CTBP1-DT	1224
PC3DM+_anchor10687	chr4	1338966	1343838	3	FALSE	0	FALSE	ecTrans	P	UVSSA	MAEA;UVSSA	4872
PC3DM+_anchor10688	chr4	1578334	1579220	1	FALSE	0	TRUE	ecTrans	P	AC147067.1	AC147067.1	886
PC3DM+_anchor10689	chr4	1682921	1684136	1	FALSE	0	TRUE	ecTrans	P	FAM53A;Y_RNA	FAM53A;Y_RNA	1215
PC3DM+_anchor10690	chr4	1712722	1717061	3	FALSE	0	TRUE	ecTrans	P	SLBP;AC016773.1;TACC3	AC016773.1;SLBP;TACC3;TMEM129	4339
PC3DM+_anchor10691	chr4	1855867	1856493	1	FALSE	0	TRUE	ecTrans	P	LETM1	LETM1	626
PC3DM+_anchor10692	chr4	1859013	1861388	2	FALSE	0	FALSE	ecTrans	I	.	.	2375
PC3DM+_anchor10693	chr4	2062860	2064935	1	FALSE	0	FALSE	ecTrans	G	.	NAT8L	2075
PC3DM+_anchor10694	chr4	2242276	2242903	1	FALSE	0	TRUE	ecTrans	P	POLN;HAUS3	HAUS3;POLN	627
PC3DM+_anchor10695	chr4	2462760	2464022	1	FALSE	0	TRUE	ecTrans	P	RNF4;AL645924.1	AL645924.1;CFAP99;RNF4	1262
PC3DM+_anchor10696	chr4	2464728	2465454	1	FALSE	0	FALSE	ecTrans	P	AL645924.1	AL645924.1;CFAP99;RNF4	726
PC3DM+_anchor10697	chr4	2465733	2467937	2	FALSE	0	FALSE	ecTrans	P	AL645924.1;RNF4	AL645924.1;RNF4	2204
PC3DM+_anchor10698	chr4	2468761	2469445	1	FALSE	0	TRUE	ecTrans	P	RNF4	RNF4	684
PC3DM+_anchor10699	chr4	2469984	2470941	1	FALSE	0	TRUE	ecTrans	P	RNF4	RNF4	957
PC3DM+_anchor10700	chr4	2536735	2537362	1	FALSE	0	TRUE	ecTrans	P	FAM193A	FAM193A	627
PC3DM+_anchor10701	chr4	2755047	2755836	1	FALSE	0	TRUE	ecTrans	P	TNIP2	TNIP2	789
PC3DM+_anchor10702	chr4	2756697	2758230	1	FALSE	0	FALSE	ecTrans	P	TNIP2	TNIP2	1533
PC3DM+_anchor10703	chr4	2794747	2795825	1	FALSE	0	FALSE	ecTrans	P	SH3BP2	SH3BP2	1078
PC3DM+_anchor10704	chr4	2818332	2819348	1	FALSE	0	TRUE	ecTrans	P	SH3BP2	SH3BP2	1016
PC3DM+_anchor10705	chr4	2839585	2844216	2	FALSE	0	FALSE	ecTrans	P	ADD1	ADD1;SH3BP2	4631
PC3DM+_anchor10706	chr4	2928254	2929096	1	FALSE	0	FALSE	ecTrans	P	ADD1	ADD1;MFSD10	842
PC3DM+_anchor10707	chr4	2932638	2934173	1	FALSE	0	TRUE	ecTrans	P	NOP14-AS1;MFSD10	MFSD10;NOP14-AS1	1535
PC3DM+_anchor10708	chr4	2936719	2938409	1	FALSE	0	TRUE	ecTrans	P	NOP14-AS1;MFSD10	MFSD10;NOP14;NOP14-AS1	1690
PC3DM+_anchor10709	chr4	2939950	2941017	2	FALSE	0	FALSE	ecTrans	P	NOP14-AS1;NOP14	NOP14;NOP14-AS1	1067
PC3DM+_anchor10710	chr4	2961731	2963088	1	FALSE	0	TRUE	ecTrans	P	NOP14;GRK4	GRK4;NOP14;NOP14-AS1	1357
PC3DM+_anchor10711	chr4	2964227	2965074	1	FALSE	0	FALSE	ecTrans	P	NOP14;GRK4	GRK4;NOP14;NOP14-AS1	847
PC3DM+_anchor10712	chr4	3040580	3042820	1	FALSE	0	TRUE	ecTrans	P	HTT	GRK4;HTT	2240
PC3DM+_anchor10713	chr4	3073209	3074542	1	FALSE	0	TRUE	ecTrans	P	HTT-AS;HTT	HTT;HTT-AS	1333
PC3DM+_anchor10714	chr4	3530831	3533661	3	FALSE	0	TRUE	ecTrans	P	LRPAP1	LRPAP1	2830
PC3DM+_anchor10715	chr4	3954239	3956122	5	FALSE	0	TRUE	ecTrans	P	AC226119.1	AC226119.1	1883
PC3DM+_anchor10716	chr4	4248165	4249414	1	FALSE	0	TRUE	ecTrans	P	TMEM128	TMEM128	1249
PC3DM+_anchor10717	chr4	4539927	4541612	1	FALSE	0	TRUE	ecTrans	P	STX18;STX18-AS1	STX18;STX18-AS1	1685
PC3DM+_anchor10718	chr4	4542310	4543576	2	FALSE	0	TRUE	ecTrans	P	STX18;STX18-AS1	STX18;STX18-AS1	1266
PC3DM+_anchor10719	chr4	4574638	4575339	1	FALSE	0	TRUE	ecTrans	G	.	STX18-AS1	701
PC3DM+_anchor10720	chr4	4659077	4659745	1	FALSE	0	FALSE	ecTrans	G	.	STX18-AS1	668
PC3DM+_anchor10721	chr4	4853746	4861279	5	FALSE	0	TRUE	ecTrans	P	MSX1	MSX1	7533
PC3DM+_anchor10722	chr4	6641475	6643361	1	FALSE	0	TRUE	ecTrans	P	MRFAP1	MRFAP1	1886
PC3DM+_anchor10723	chr4	6643845	6645414	1	FALSE	0	FALSE	ecTrans	G	.	MRFAP1	1569
PC3DM+_anchor10724	chr4	6674587	6681308	6	FALSE	0	TRUE	ecTrans	P	LINC02482;AC093323.1	AC093323.1;LINC02482	6721
PC3DM+_anchor10725	chr4	6688842	6689556	1	FALSE	0	FALSE	ecTrans	P	LINC02481	LINC02481	714
PC3DM+_anchor10726	chr4	6693557	6695168	1	FALSE	0	FALSE	ecTrans	P	S100P	S100P	1611
PC3DM+_anchor10727	chr4	6714775	6716702	1	FALSE	0	TRUE	ecTrans	P	BLOC1S4	BLOC1S4	1927
PC3DM+_anchor10728	chr4	6747051	6749245	3	FALSE	0	TRUE	ecTrans	I	.	.	2194
PC3DM+_anchor10729	chr4	6781119	6781930	1	FALSE	0	TRUE	ecTrans	P	KIAA0232	KIAA0232	811
PC3DM+_anchor10730	chr4	6908562	6909417	1	FALSE	0	TRUE	ecTrans	P	TBC1D14	TBC1D14	855
PC3DM+_anchor10731	chr4	6909708	6910327	1	FALSE	0	TRUE	ecTrans	P	TBC1D14	TBC1D14	619
PC3DM+_anchor10732	chr4	7044172	7045017	1	FALSE	0	TRUE	ecTrans	P	TADA2B;AC097382.2;CCDC96	AC097382.2;CCDC96;TADA2B	845
PC3DM+_anchor10733	chr4	7069156	7070902	1	FALSE	0	FALSE	ecTrans	P	GRPEL1	GRPEL1	1746
PC3DM+_anchor10734	chr4	7103240	7103910	1	FALSE	0	FALSE	ecTrans	P	LINC02447	LINC02447	670
PC3DM+_anchor10735	chr4	7889821	7891051	1	FALSE	0	TRUE	ecTrans	G	.	AFAP1	1230
PC3DM+_anchor10736	chr4	7937864	7939642	1	FALSE	0	TRUE	ecTrans	P	AFAP1;AC097381.1	AC097381.1;AFAP1	1778
PC3DM+_anchor10737	chr4	8190543	8191489	1	FALSE	0	FALSE	ecTrans	G	.	SH3TC1	946
